Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
2x2x30,5x10,7,Nearest,1052181,2.9578,3.36
2x2x30,5x10,7,2-opt,1030788,50.3518,1.26
2x2x30,5x10,7,Q-learning,1059159,25523.5818,4.05
2x2x30,5x10,7,Exact_cbc,1017958,18270.012,
2x2x30,5x10,7,Exact_cplex,1017958,5024.2981,
