Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
20x2x10,5x10,5,Nearest,1038548,9.8979,3.07
20x2x10,5x10,5,2-opt,1027942,85.23,2.02
20x2x10,5x10,5,Q-learning,1033791,74933.719,2.6
20x2x10,5x10,5,Exact_cbc,1007625,72868.4541,
20x2x10,5x10,5,Exact_cplex,1007625,39918.2529,
