Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
2x5x10,5x10,3,Nearest,1050819,2.4573,3.06
2x5x10,5x10,3,2-opt,1032390,46.7495,1.25
2x5x10,5x10,3,Q-learning,1047156,21909.5159,2.7
2x5x10,5x10,3,Exact_cbc,1019619,9331.1201,
2x5x10,5x10,3,Exact_cplex,1019619,3379.7058,
