Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
1x5x16,5x16,6,Nearest,1683312,3.377,2.52
1x5x16,5x16,6,2-opt,1654272,380.9058,0.75
1x5x16,5x16,6,Q-learning,1692831,30599.3052,3.1
1x5x16,5x16,6,Exact_cbc,1641987,6639.9119,
1x5x16,5x16,6,Exact_cplex,1641987,5073.3748,
