Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
1x2x35,5x10,8,Nearest,1057867,1.8301,3.51
1x2x35,5x10,8,2-opt,1035668,52.26,1.34
1x2x35,5x10,8,Q-learning,1051702,16470.3918,2.91
1x2x35,5x10,8,Exact_cbc,1021986,9882.105,
1x2x35,5x10,8,Exact_cplex,1021986,3270.9429,
