Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
5x3x25,4x25,1,Nearest,2049712,18.1833,1.88
5x3x25,4x25,1,2-opt,2030144,723.6663,0.91
5x3x25,4x25,1,Q-learning,2051995,145374.1589,2.0
5x3x25,4x25,1,Exact_cbc,2011816,344225.3269,
5x3x25,4x25,1,Exact_cplex,2011816,122797.7971,
