Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
25x2x10,5x10,4,Nearest,1032194,11.8137,2.56
25x2x10,5x10,4,2-opt,1024031,114.364,1.75
25x2x10,5x10,4,Q-learning,1055332,94089.8411,4.86
25x2x10,5x10,4,Exact_cbc,1006391,108581.4058,
25x2x10,5x10,4,Exact_cplex,1006391,59227.7688,
