Gravity Rack,Kit Holder,Run,Method,Cost,Exec time,Optimality Gap (%)
1x2x30,5x10,5,Nearest,1059922,1.5627,2.76
1x2x30,5x10,5,2-opt,1042981,70.3149,1.12
1x2x30,5x10,5,Q-learning,1065081,14562.3123,3.26
1x2x30,5x10,5,Exact_cbc,1031436,5875.4761,
1x2x30,5x10,5,Exact_cplex,1031436,2385.5469,
